hour,day,lighting,police_presence,incidents_24h,crowd_density,latitude,longitude,distance,traffic_density,risk_score
12,1,20.885102268073823,54.53423372681132,1,71.76770526446964,12.984382603384717,77.56393707844339,4.976886535449125,63.893282977575055,44.956177023558254
14,5,59.358582419548284,56.12877668510336,1,93.19862124285892,12.864557785473007,77.62955392384004,0.5,47.08089696734237,40.86435436789011
3,5,62.85979776321885,50.064197355269954,5,82.2688038205298,12.906484104669197,77.62405632899136,0.7840860366549641,33.3194190778338,52.24157249135756
12,3,100.0,36.142697530559765,4,67.00281143352973,12.869971584190731,77.64093060337204,3.951306964387944,0.0,36.380974408680586
23,6,47.69619469807775,48.91081721078869,9,82.05926658770255,12.906621953709552,77.55554537462605,0.5,31.786778094462893,40.07639707259599
19,2,97.70029789154445,41.25585106104229,2,17.550467112078174,12.973159877936762,77.54474944854591,10.639326994365529,67.8966584291019,25.462062852814267
23,6,35.529583994380076,17.48436803849632,2,4.932042429791565,12.885459043154496,77.63348536482626,0.7666089449240577,73.55435758984672,39.53067460180611
14,3,98.66674309387164,34.55170017978824,2,54.71295951931491,12.900019974341603,77.48985852452826,5.603060713994294,66.05729984008254,30.586937510534813
7,5,53.14136395241318,67.79082462338049,2,52.06042128951615,12.983746534621504,77.52590946305965,2.4813556286331746,53.95979889381171,39.486767175969206
4,1,66.83586298102797,81.76588304109889,4,33.68269839460227,12.952051285116546,77.4626383210859,2.5523596611298287,82.59685364828448,34.61521406942235
14,5,56.5905334222399,63.02550088237377,1,74.77558009483128,12.990297437256412,77.47178325577883,7.238498921398675,41.78656944778649,36.7389654636583
3,6,97.05908685289009,80.87395521984828,2,0.0,12.978751608327718,77.52301498377818,3.4603601354522926,77.12972290335904,16.950515446878025
11,1,92.19349608084369,51.70777220269917,2,33.95683231826589,13.043343407793966,77.45585878408907,6.466852652714193,40.38543890699468,24.34034243462558
12,0,76.08754301461312,84.84752169405078,3,35.451333653671554,13.131156864662756,77.52362317762623,3.517919558835913,27.971467278055943,31.192129306816476
1,4,36.20329038533065,91.08976880657161,1,0.9109464470162152,12.882359301533272,77.6464928969186,4.49354772090698,24.857175489436973,39.50736282239349
18,5,47.12445329924393,15.330610039276237,1,94.84193021807911,12.879778044792758,77.46833212354068,7.1504920684119,23.38758947067618,57.89825271688481
18,3,39.28558686234686,54.42986614265665,5,9.22396194010031,13.10584183332727,77.58102100333839,4.673657906300788,66.47670072006213,33.52807468300692
3,0,8.796427830195917,51.72860378175085,4,32.34979828076942,13.001919011395739,77.72393263607586,4.780554545404821,31.431360722573036,56.89138024050802
3,4,96.53295254625115,41.51792368831802,7,77.23939273415402,13.079921507070534,77.68738544867762,7.784692025475253,24.174278874126404,46.50089576100456
10,3,56.80441184143258,59.838310763027735,1,69.38136030286195,12.914626571082184,77.54163125068845,14.888166838677396,67.84338049153399,39.94696434246172
4,2,56.53765089269257,50.822501372837536,2,16.7547591054576,13.098658771950266,77.7274416437575,2.3637662614669304,58.19925976180582,38.43626993277978
19,3,100.0,35.29102159215913,5,70.4746762778191,13.12715398725781,77.54889394902432,4.303300528678301,74.06479957114504,33.34619906624226
10,1,53.10028494034081,49.46789789926037,4,58.69353435974666,13.040644904663946,77.47175464890127,0.5,62.814987781819966,46.08524750085373
9,1,43.98822660785173,74.0918915873678,5,100.0,12.88176370644214,77.74821678703043,2.2220995515316497,31.17221049506721,48.808905564850406
7,2,59.38135948712539,53.65076193765351,4,62.11821248204913,13.118588444246901,77.71100675815676,2.6555602604348567,51.90256041171469,52.9110276563507
5,0,36.68327370307759,62.53909496512265,3,45.76274536794405,13.087746318211021,77.58977983499032,9.016245620933237,53.12832476924193,58.320862911872695
5,4,73.6088942321989,44.45893799441818,4,24.30494128641732,13.075263332954346,77.64991295725773,3.601486172725777,27.02103353814994,46.83678997693972
7,3,55.65844804339574,59.041280203032294,6,27.67269899133286,12.861018456671774,77.651368423357,6.566453353561494,22.384375647650185,46.13170034092238
22,1,52.31821473515469,25.8157093903364,4,25.226927135955258,13.089688757577091,77.50834466921914,0.5,32.98195977205739,39.219757357247516
14,0,50.152420699492446,40.005590011604156,6,91.13296441735767,12.891385303140506,77.5100145899461,3.1227035017600646,100.0,61.238886031063124
13,2,62.34446265394972,47.94662782868144,2,50.53909745049412,12.916715852859067,77.59087421100556,11.579246634578443,39.68139764446128,41.90267214106056
10,6,67.08702813799627,24.473281587469245,4,66.9574137192419,13.023140450460778,77.72347194204131,1.2700368147070284,80.82166978466786,45.755617268983904
11,5,52.000622789811956,33.39566562215455,0,95.42742799942661,12.929494231875065,77.45299813245758,0.5,38.28348726300505,52.03097061997848
12,6,56.03085159762133,56.26223537147783,3,0.0,13.048404461893576,77.68475169078481,2.840585529767547,72.2209704884998,35.43627874792004
7,6,62.96192932951628,52.596638325760644,1,88.36621294101124,13.032421134309725,77.4672580351144,6.094278716800725,72.56229138894618,41.93457905170176
17,1,60.43954661151153,66.12730849315417,4,51.66190735350003,12.882444879403979,77.59346663446493,3.029927886987631,73.81476269880112,32.20667496264822
0,2,65.77689917187534,37.98977963629672,2,63.05145114921333,13.046804373877452,77.64136184992205,3.0807299003294615,59.69568355022396,57.91749607243115
14,3,48.08322991879966,51.15204452010483,3,25.147903347552464,13.127186472947479,77.65602778012475,5.54036007419773,84.43416446952878,28.2295923996858
7,6,90.11482272816227,36.562651782323435,4,27.34626804654445,12.89833297155575,77.46754377908478,1.4677550268671093,59.4588492338182,30.92160492153431
10,6,67.42070443523792,64.12257098218653,5,64.66537669438964,13.029118606282866,77.57558108521519,6.969411214940429,92.83824323350699,40.442428756856984
11,4,52.403831179378074,73.81492232050495,2,100.0,12.952559611581009,77.6251511781507,0.830943160819182,9.502004920289167,46.339238327278665
11,1,73.60960543446338,59.666496545056056,4,80.09939938444704,12.987883501532082,77.46981366119181,2.518841305567741,58.707156191670464,34.32582962399112
3,1,63.14078502953214,71.22388552553166,5,87.96568764255622,12.93610005372369,77.4905283669786,5.335685965114658,57.08308981339166,49.92223787339045
15,3,21.654341137908297,50.649997257757235,4,44.2399618921574,12.95623919090431,77.64909469685121,8.812042488448814,26.58700385486272,52.81777398236836
3,5,73.52381725554066,66.11187669990352,5,31.993873262431155,12.858673546979967,77.6064914589772,7.83982635611292,64.48960554409345,40.930312968696306
4,0,39.51234494039532,51.508354852249205,1,26.575851452630197,13.144465521375167,77.4985485983805,6.395019332888693,12.747933110584547,51.023804360936296
23,4,88.36069458078268,29.501438668284642,3,35.35178825909936,13.037439976621824,77.61057180107443,2.224380988493299,33.64539185599179,22.351736253337293
4,1,58.956259027663826,54.934427773972125,5,0.0,13.000211677148165,77.72380771203332,0.6522767356427654,0.02280467755480231,36.7462045347785
7,4,84.5017574347766,30.094066124189812,1,28.252419713251943,12.965114604850099,77.45467627543262,1.2220543915902329,88.96566292407036,41.25102300314179
9,1,49.244536170059824,96.7825790313782,0,33.189405318204706,13.011812367647208,77.64279013204576,10.006251272348434,44.21126265136761,32.33100166569932
16,4,66.74823167851599,43.31823682449331,1,44.739254768154765,12.964031799614741,77.4720951303816,9.736153057053707,100.0,27.519159413562388
8,2,95.25608751267191,62.900757108979946,2,53.952503292418754,12.957972378248101,77.4519348328894,15.137234801746155,70.07374816298737,27.73797587395447
21,6,58.27458633962944,49.75173560948811,3,60.87352605876832,12.989183962516604,77.49519634659819,0.5,61.20245533377561,42.174071842079954
18,1,50.22957253160487,25.327731519281883,1,49.552238826711196,12.932794910101357,77.57687198955618,3.8480798353628427,35.34430764297502,35.534946376859025
13,4,81.37601534454473,12.029539398708572,2,32.55670740971729,12.904014969990035,77.69070319969458,5.230332285050208,23.841249107814498,42.50089030312272
7,0,80.89153991877401,64.98027910148262,2,0.0,13.016981769454087,77.53453564898138,6.2007187329676325,63.07428934742363,25.30316919210234
8,2,51.28127166462953,80.9868185354212,5,32.7407417479462,13.10282963084509,77.63770196371662,5.162202252929986,48.21214976817544,38.92102861598421
21,2,15.36347448955594,35.303925855792826,1,20.826480869389847,12.895848453317768,77.5733469913866,7.34862746299716,16.518242112867476,41.43441187636039
10,0,49.7494255625411,16.866149608808193,3,63.98200244835812,12.859820302181266,77.5202995375898,2.227308906259588,12.078539587292035,42.58615582844576
22,4,81.93398804216055,43.496745351567505,2,77.27862190081082,12.92404352354621,77.60427413428486,0.9887971828419031,26.032406771410404,22.964925744522798
0,3,45.6241452644069,31.257659095225335,4,78.15713201179818,13.143916193036144,77.6892393471118,1.1444462070563048,95.52418063165577,63.49766676055875
13,0,64.72655407459511,36.993686402758144,5,72.7085820838346,13.098627422123002,77.69974771101684,0.5,100.0,42.40002586836843
4,4,48.562876550841395,62.207473994505705,3,45.994227936425354,13.02875981605858,77.70395585956317,2.156391132970887,55.12472868272275,51.82156586066021
20,0,16.695820936848754,48.99073905194324,3,34.341333035723096,13.128774674572941,77.5515673437665,0.5,53.72356990603221,33.75718815859092
13,0,48.11297057400181,33.40984882235965,3,27.586917389988013,12.983583735051173,77.68803681941472,1.9392706741765027,41.591990704261974,44.9497526557288
3,1,81.82830051724281,61.7700157252239,2,4.775032501947486,13.144984180772553,77.51365353653267,4.947131538952916,26.637866292262444,25.415374846741102
21,4,5.7436879983546945,63.33744690151582,3,79.75561101523573,12.938890613535785,77.67152753037287,11.244181718897162,84.3794764401811,45.838535736453984
22,3,71.30418376188939,43.2588502791075,6,44.75866886210077,12.922091724854782,77.73451532788178,9.15059283929291,96.8394098474284,26.78366072922275
0,6,35.34826921501467,52.758330418361204,2,12.609791191373787,13.041414460344104,77.45412315040728,1.4562703017744734,27.66452285401786,59.01488469363615
21,1,80.2110517368548,60.41003766153949,1,25.20525872869296,12.963446190385108,77.58210917935364,0.7198319109289106,47.929040539384964,12.68768796271478
22,0,82.85797339684133,58.52206261966794,3,23.990796307023434,13.037909662592877,77.6443312965242,1.072605866654466,38.7533424822458,19.438980313455783
18,6,60.7013016272181,50.812281739310656,1,51.290734550453806,12.941498655490806,77.66053273114626,17.699996378528326,39.494023128375574,24.069473774757178
7,5,60.758296030469445,78.65172236450593,4,82.02403553212058,13.035375477051398,77.50282632748076,3.9867027733569795,79.64770638574655,52.29458093791336
14,6,44.84093257159246,61.653616260303714,5,39.56031351213251,12.93272387817551,77.74165498257157,1.00753547740592,17.200961365846958,42.225589669268786
20,0,31.360414997375848,40.98641967004534,2,0.0,12.865291620645667,77.6345796103913,9.186279192138791,61.661742273407654,34.25617341681422
14,0,100.0,41.1066186460219,3,44.3245899452324,13.123640770576955,77.49930218036849,2.514214886125838,68.20595268264664,36.62501641556085
8,4,43.3732143207218,38.83827299726653,0,45.31418299708413,13.114961560562039,77.45615675351375,11.474183545750202,46.44622065995452,46.966759737911495
20,4,100.0,62.642418944556226,1,43.25239307193435,13.141239444781801,77.68497925963693,1.5101027397399087,72.32669567466932,18.665927604758206
8,1,43.512499004995576,37.54504879996187,7,31.176165005728947,13.06495815286642,77.47391142183363,2.4979594521528576,53.69129601343626,51.991394940813386
9,3,78.12975975844321,41.50201821594386,6,56.52317242177527,13.054816353320591,77.49231527632108,3.515459961321574,80.4282480289028,46.63771695116058
19,1,36.55482100865913,71.16044776231625,2,51.98423345447005,13.017700921022449,77.6224490080567,11.156689413019263,11.944867376853644,32.44289416350138
20,2,78.08487542255038,53.83263924134778,2,49.25509057620059,12.887782724905756,77.63105165103488,10.15354000433141,41.280618474828266,25.637775997880187
8,0,56.86031607117195,73.97065254242375,3,62.37924084328897,12.906770593284781,77.65606613557772,4.270748893157884,48.20467142872413,45.4428280033724
2,6,57.18709598310824,65.96119746704684,4,37.10501530556439,12.936840906601761,77.5680542037991,1.2537012429309735,0.0,46.72447312965503
19,5,80.25057924461126,26.466563418598735,3,35.4024299089804,13.117046908772018,77.68216960069005,2.582181435190085,22.85118166053663,30.86144829052909
10,0,53.27146587302255,47.95733883518597,4,91.403698687562,12.901890857380922,77.74230757988477,18.572641018216526,29.66001864103034,44.10295643877486
5,0,29.296287613872558,69.79898079937084,1,66.78066229146307,13.126861952346367,77.53132848292397,4.6795754797377125,73.70514987058374,57.875656616103605
1,1,84.03263908523631,25.556478696979752,4,74.80838182828398,13.006835719915426,77.66090858496139,7.595650096243471,32.32891634213499,49.924965996392416
6,5,36.352485250441795,58.39421640717352,3,86.78313756002206,13.064670890641922,77.72854059571854,2.987955112884755,29.548025317350575,59.96930092770661
17,5,77.91293210994775,49.21527052602512,4,65.778325418744,12.883073346004169,77.65588602878512,3.796512645272865,70.4371445164048,35.64162124290789
1,5,89.32491363332501,14.904225157552261,4,77.85166037408513,12.930710064632773,77.65433284959327,2.80142854344591,9.552233855248637,48.028857785230414
16,1,55.61265284119457,52.39318609037867,4,2.619645137892192,13.137555582454429,77.51713177072557,6.06878587879878,0.0,37.35948025170166
10,0,94.5588211022946,33.250639677469344,3,56.124616159880816,12.929844984078919,77.6105390600959,9.534875735530177,40.96019249826634,38.705910270999254
11,1,77.0445926965321,26.64696435767148,0,44.518446145570174,12.938956516117344,77.61875685308138,3.539918935759452,13.807330798041114,44.19873526854907
18,4,47.60346449638061,50.182813516452654,4,100.0,12.909279215452324,77.66003886873679,3.2779802503475457,14.758017633508771,45.49835375589125
21,4,100.0,11.382941214939862,3,77.829365954099,12.888722099592048,77.74904643496886,2.0797478962146427,64.33584479219955,37.657203234744756
23,1,36.45820445651524,36.51419414830235,6,31.086644276204606,12.919977292436199,77.46009314676313,0.9745828761841241,71.89934594781448,30.432971140916337
6,5,55.582489252410866,100.0,1,61.183824755876174,13.04269806758524,77.46956979838025,14.00475356963333,69.72160539630312,33.56348077796209
19,0,59.84212990951678,63.00444786813887,3,55.030440003477196,12.986610320051069,77.47338502082928,1.8995695796443033,77.71941650768082,25.806438157923473
5,1,80.1305925254564,32.371501876652935,3,63.62994299456686,13.01612675090137,77.6728937403467,8.064506103199692,81.02835800037005,44.815797605341864
20,1,92.88583243452837,78.08331880200792,3,19.434725918760446,12.886709448629807,77.49090613853323,6.282422295828962,0.0,17.044841368485027
23,1,91.31978892256784,30.159128784457323,3,60.800493957146756,13.09063493414887,77.6367355623471,7.825134238368838,61.260298998236664,25.23540066776786
0,2,70.59370798935765,38.92609693729055,2,43.15545952135297,13.085228410173954,77.54740066336804,13.8047344305453,36.75979501076103,52.35888301159933
16,4,57.99327238841083,27.022971801414236,3,58.47349292166801,12.856476973342803,77.58719598686322,4.882470121495216,31.314393850239096,38.672004784853726
10,6,19.350393959309244,55.121597573320415,3,28.268445046334907,12.965054528353091,77.51469894794522,11.411478772865728,64.01036580521763,52.10887964679569
21,5,32.14635363861959,77.37259244194257,3,32.44810485810201,12.870631180591344,77.70983196839137,0.9177955487078037,6.742613002606205,37.64402509482468
17,3,100.0,30.019875348802874,2,85.21526061100107,13.087631733824487,77.62584509724891,4.927032911177612,6.222284853192001,39.06333600169234
20,6,19.098200312436518,8.791139251818223,2,18.45357324979517,13.071180904937712,77.73336897907467,7.3980960491157965,65.83931860204294,44.12300845202156
16,5,45.38773391894726,71.81933349038839,2,20.667367968738546,13.120596428287946,77.6223788749113,1.5848069998601133,62.194650437772445,19.84899354951471
6,3,93.61515705125224,81.0760100217536,5,48.45256228353266,12.920921187685934,77.48717240917908,6.7498854731490745,53.41831639678776,35.34233675470503
16,2,70.24283247993418,10.098390671705339,2,26.84328874442136,12.986888764938339,77.50126113015155,7.536140430060203,28.00216488192158,36.906890005501204
19,1,88.20112677514231,59.20108682892889,6,23.44914103211604,12.905346363149318,77.74672219291035,8.894846743760677,68.59574086455311,19.213168264174502
8,2,78.57070878176691,54.53010704230577,4,53.15227913624885,12.961370480342236,77.66766955919925,1.8762528418962625,67.0075723015119,36.68622620305196
16,2,100.0,34.250493902244905,3,4.848024292888859,13.006672975470066,77.46478362500874,5.722337614954505,52.13261287618636,30.13618796744749
19,6,72.38568216412212,22.112886666615342,3,19.761132952590863,12.865999236951577,77.6611343015104,1.8138479891258137,20.566973968255713,26.236731935049484
21,0,81.58619322878778,69.83500690893112,0,100.0,13.064461123203216,77.57365191404288,6.716948125032587,39.36879135676233,29.7171266239055
21,6,46.89383669854149,53.581410629143896,5,63.78425176907027,13.012988008111323,77.54216251604696,3.108540724893652,70.94584193811107,39.95681777786602
7,4,79.65832438945341,55.08852914853441,2,27.603099431902667,13.098687705163202,77.49621823811917,4.550852177368963,83.17978057004467,32.33428314265987
16,3,55.09684755026928,37.56461294333597,3,62.54645234798591,12.93153415035736,77.70197118636698,2.6879016464327443,41.836584915591786,45.40445333426774
6,1,53.672353300482186,33.961815911000855,3,67.01991430959889,13.120996331580777,77.46915241369673,0.8835840255774885,43.75817580479344,60.78637062926562
0,6,87.36808786617844,0.9005291745210684,4,79.83243260270714,13.149608275909133,77.53695063871389,0.9802540433267961,45.957772299373474,57.472879569526256
12,3,87.5405844014841,45.43943940430242,2,46.18531911629809,13.125789531513302,77.54191486814771,0.5,56.8723252227743,31.304076537132044
22,5,100.0,78.77652758908445,5,79.29493108318668,13.083367742749946,77.49827158518906,4.812624747644812,35.473317498499405,25.11882388700342
18,3,100.0,32.19491159902692,1,0.0,13.093710640862135,77.60245546498606,9.440417946932007,0.0,23.500057874326146
23,5,87.93287903396939,19.551706114665205,4,18.310756085727405,13.022123272763375,77.45351078804327,0.5,79.81922504117742,25.21451639569055
18,6,21.98885974408219,58.713291329140034,0,54.916142052093676,12.907046158873783,77.54029265462313,0.5,94.86722367906373,38.81850551245378
16,4,100.0,62.401599968926725,6,59.88900598423375,13.053112205544315,77.73008883320992,3.057531758685764,34.690003509857185,17.501754821990048
12,6,87.94919176665906,38.28188078637648,2,22.646531369940746,13.06382590061798,77.5431588708026,6.691727251966353,23.33366577703065,26.428478436022637
15,5,45.85349774784244,43.02471070600716,2,57.78259973789477,13.145615542080373,77.55813781613203,0.8581405484931205,46.572486940244445,36.85903676131486
7,3,83.22272888906956,55.27806234437517,1,31.284792539382188,13.012390394876897,77.59194951447023,1.5848769439269372,45.312402906780676,36.167592649585224
18,3,39.06835647593179,46.88901062741347,4,41.69122717318503,12.931410704507517,77.61850801245545,1.3198681022637546,74.88796442907399,39.237104175464424
17,5,80.46575300274354,70.00258671507964,1,80.74321401995033,13.055101756521852,77.69261259344623,2.5462278524656585,51.36598604112595,27.79680978594392
0,2,32.09324897314752,98.74485151848438,4,77.26812490665799,13.143812745899936,77.50709636694681,1.2744527127807268,30.18442924072042,52.77265487090004
13,4,44.79453978033409,15.816728896190881,3,20.088190179102128,12.903164172480729,77.71152391315776,2.173944481596565,17.039763736048776,40.996017625829666
18,0,82.74822823001317,74.5951026111596,2,18.282456139396896,12.947799375560681,77.67726480714316,6.519750265336928,71.64085462049184,26.250352861574612
14,1,91.82216857482234,52.105194020466676,3,37.66479813340051,13.012564286131804,77.66679510039847,4.7209985529641045,64.98778102910624,34.59019528721595
17,3,73.13592148584526,77.76401877708322,3,49.19761096481225,12.901064390464601,77.4760413721144,0.5,76.51399695229547,34.850782737430144
1,1,57.84578408280073,64.4870902253136,3,30.263045342757774,12.85666619185598,77.45649220699238,5.077043672090174,25.795331231972654,47.72811367445392
21,0,12.12834262457524,51.22312919871423,1,81.21927328399003,12.951094936732375,77.62820381027242,3.2416069068357842,95.96092248820823,46.49791935638476
16,6,59.774472508716,65.20045884882067,2,60.42169525125666,13.109611240450318,77.70894018875696,13.633533891919393,6.407637323569077,42.24014742751892
17,1,78.33712692061319,42.11688457630405,4,62.18255329623287,12.863040519797114,77.62533243924219,1.7075547680354861,67.74002553503699,32.13228147380375
5,0,57.08087235160882,34.513971557902906,2,12.003835131650845,12.978678717705074,77.51397045963367,6.476173641417352,2.2604308200774597,38.92369188814325
18,5,64.43555147263955,66.21726231196698,5,85.0187215215134,13.078660231877825,77.47715596938477,6.562633233635533,30.241715457538305,34.740736410780954
3,2,60.35956330205198,33.113431024209916,4,0.0,13.135954779073266,77.65987893584533,1.251936454658462,89.02557326119899,47.293083652042604
0,3,56.95734455446416,62.847451832831354,4,75.02166355548107,13.14564261970133,77.66653108319534,11.676761870520547,70.78410636189975,49.63389706120149
7,0,66.89693474899532,50.61495166174997,3,78.02935213012313,12.976590814182622,77.50175951020613,3.378336247388644,36.34448961282045,45.993357337090515
22,1,58.182635446188485,3.4111669775484827,1,37.02796438166115,13.135115288313736,77.45845709464896,5.679754394106164,37.029073929457795,29.186591148159778
6,3,100.0,38.51235099074121,0,88.18730651742271,12.860625691984259,77.57248505396696,0.7882748234920562,52.51555277088605,42.71372280225856
2,2,9.839528790406682,56.696763900492435,2,48.107073411369605,13.073775081399567,77.62481561063991,1.4907090395598304,62.853524769018065,51.092178763307125
9,5,51.35393535072306,41.87998672183016,1,51.87295109982329,13.042823810390084,77.66180072287015,4.410740388071631,81.28948456706742,40.07956925207815
9,6,43.24359441206937,0.0,1,60.18586362212649,12.924856557275845,77.69298350274588,1.9211650764927826,38.59414988478764,62.47672965826312
18,3,70.47776500086024,76.4150025565232,4,100.0,13.002195550203895,77.63316122819202,3.4626660311135793,9.70537341281996,41.34697591036737
13,6,66.92861964707816,53.38750102543222,1,90.33301724249013,12.888866121328148,77.48326418257955,2.3420660681233043,53.924215676219,42.70751509116307
1,0,100.0,58.87478582539611,3,71.03393602138755,13.111479145285468,77.65477450164272,5.1159537798923,38.56422906229013,42.38888592941376
0,2,100.0,40.53447695643513,5,22.61586540196415,12.957369425663694,77.74525299286846,3.3388141610604594,17.484157381288817,37.6306861832363
22,1,45.67291361073797,60.62979376293316,4,54.30769476438476,13.037813341139715,77.72167537537922,0.5,57.44172288281986,30.607013958066887
22,2,65.01250162584074,86.69640289173405,5,25.606277184608405,12.897632885886178,77.71150067278086,5.244553242173021,44.67215614768027,19.30689232148867
17,2,69.90761042310888,35.29854032745284,4,74.66332541848439,12.911849453389362,77.54065104600751,2.7419586937121347,57.662805161744856,33.312008573541114
6,4,45.0546562915666,83.34025410714142,4,54.2140092720457,13.147586911240946,77.6752364529362,2.0904600180474895,27.63889499532049,45.24523796690741
7,2,80.70955090094057,57.971281317840145,2,16.264349611583143,13.075925918332398,77.70533103378955,0.5,62.16776325813747,31.825207555237217
0,2,59.012315780876385,32.61134503926273,0,52.43373750255509,13.138591560932221,77.65349786138938,1.2446771695942471,17.07254508112554,46.92260633876029
22,3,38.30912873497556,94.24781275182016,2,24.517475908510836,12.938755349563612,77.52516852697039,1.266546815795807,29.306715257585424,30.963751463766798
2,1,58.01079239333642,57.83280479777865,5,54.53648664012641,12.899368862985947,77.73615019156249,13.695344170907678,43.92714422281806,53.40665205478176
23,3,40.058135681483776,63.52957337546082,6,24.227680509042305,13.00092053904365,77.5852458234376,2.8326869643872565,93.54546037399285,35.372912500937524
22,3,90.91617073548139,44.61295790546484,1,50.82462900082439,12.998400484668203,77.48894166759976,0.5,69.62063421371235,20.404925672355823
7,0,100.0,34.073467093409654,0,72.51409585805284,12.902483954127396,77.48293336851722,0.7472394230384787,76.92981260669474,37.968814048155245
21,3,71.12048434736349,53.356264893515785,4,48.40844024224682,13.069965870874423,77.64425569618972,0.5,85.42692583357861,32.68588575651271
14,4,67.78191920133189,81.62927446966657,4,38.27335198482834,12.95853326033162,77.58131289392502,4.4442216479253425,100.0,30.059666895480877
4,4,68.81086917185465,43.80680375628622,5,56.09828663172388,12.905909569279155,77.4783451625537,1.032793538749611,51.03972668896085,56.98190800482182
2,6,94.55585072345788,49.464975088517235,3,70.91547862378559,12.949595018362986,77.67210937164683,3.451333069710251,85.51002307824639,42.347295813133556
18,0,94.01747508992958,79.1265694395917,1,16.78450190354718,13.019097609890505,77.68979755017759,2.310669884706288,75.31588136004852,11.01301605090731
0,6,62.10866078629423,43.99346308391519,5,57.81968464115608,13.067941279654134,77.66762468923594,8.1450504486067,74.90081258268815,57.51835926517395
14,6,71.31474818447728,60.205526223382414,2,89.526224570522,12.994567265817246,77.51067826330521,1.931913974889793,94.35599045100453,32.06199198987167
7,5,81.31616017942696,67.54701013479395,4,67.20970889830146,13.007678496948513,77.65693263679883,3.0648960873188305,39.51717422538809,43.77754240273112
1,1,36.557813586231646,46.06438102246034,1,51.73262440001684,12.891683780782824,77.45321684086832,6.387837464711689,37.53287440159051,48.03443983860133
2,1,95.31520593551141,56.19675186399845,4,69.19212520096684,13.12440727741247,77.54153364190353,2.8400778987284605,57.99413783704654,45.76445981897762
23,3,100.0,63.22205555362346,6,63.574893683080475,13.128617259397613,77.56964645942226,7.880391324795309,45.43250570195282,19.650455170874064
13,3,94.12580262098643,41.98169612911746,1,72.60803327479442,13.055027977125402,77.70057408466565,5.418879809922913,57.962521324954324,36.041988018979076
23,5,33.86015220963613,66.31530329979987,3,0.0,12.855289422680206,77.56711831192082,2.642649738752756,89.06871962632529,30.80861601793608
13,3,15.74998861452815,39.06027833089122,2,3.396315990102039,13.011122264770998,77.45338083385683,3.505714563863367,38.04633193234304,45.22265273013766
10,1,82.7179668379483,36.498248420790176,2,80.14487448449711,13.038765691626583,77.5557039235484,17.08716065092694,42.38302593515674,36.34883284691301
15,6,45.99526377594784,19.45917878359086,4,4.841624715156783,13.148396266887433,77.59967722950779,5.41780312480358,54.35777508816442,36.808237523163065
3,2,72.17833385307465,39.93075312197883,5,62.046159071576156,13.14882008655844,77.73470143600183,11.769140678606679,44.29203934937077,47.024198415729174
19,4,100.0,33.68994596259559,1,39.43851031903125,13.107283370597667,77.73231029113687,0.9846903176979442,2.1498542996628203,14.18101375691192
4,2,48.57612059003975,41.982520874900516,2,20.114322632120093,12.869149297607834,77.50426221146643,3.300846453679294,35.49680893252651,51.6357424964224
21,2,55.561133589776006,62.23985263828976,4,60.48949271442421,13.135982917233619,77.50554396252184,11.965923765164879,67.1843310559376,34.02483834562593
20,1,71.91807431470791,15.48651493249794,4,56.03100511149712,13.033798374145599,77.49901443693936,1.947555721253318,85.93866877331615,33.25893462777694
13,2,32.562259000444236,10.506582108257838,4,100.0,13.090266031143754,77.68667657972424,17.157901230370424,21.13453581155683,69.7321452894422
22,5,46.0535950998531,35.01841566697435,6,31.255663863923324,12.972157854905756,77.45180661211053,0.5105927186272529,21.017940019228927,34.534192387930844
15,0,65.62143759378174,59.224609871733136,3,93.20330360207521,12.945900841370376,77.48815315945757,11.648300182007304,50.75584506793339,41.939598352024014
17,3,57.48862827955622,55.77729894039373,4,60.57268743152943,12.988973243645143,77.61138788949323,2.945847201069692,0.0,33.64932483512843
6,0,80.21019384498065,34.69875334178148,4,30.16934355371863,12.894062353890648,77.52426862006604,0.5,38.87574492532181,31.224410332463364
9,6,100.0,73.38816464312924,1,73.97739372551736,12.957119841625993,77.47770693747178,10.581423668469727,6.598948511215163,22.77068637942372
6,4,67.47845848545312,36.831801297633184,2,66.97215513361854,13.107285249930484,77.55796340370016,1.4513618713377325,84.22653249606162,45.35000493047288
0,3,43.95720134904977,59.24907972254253,1,51.07529884574148,12.861385145878264,77.53226228151807,0.5,30.766721141239888,55.313662901120516
22,2,100.0,42.74427344931656,2,57.988860693218705,12.895263414047381,77.60333129195429,0.7297963882662559,91.32085465847568,24.751705365607027
20,4,25.279538116994466,32.62447298012688,1,32.09038906863405,12.887534847894845,77.74377007814905,5.381046724162366,77.83803383645848,41.27850051805126
18,3,30.277295724272314,37.898664237705205,8,25.226386242364796,12.970922662810068,77.48729139104448,19.04090326407821,33.84206755756458,35.93258913097772
15,5,50.12241403380691,64.68000769627116,2,72.78326521467748,13.149096070267259,77.56181801145023,0.5908901034207824,23.201009078848063,45.75783721202657
18,5,57.92783198700936,57.2205029028551,2,43.28181727060178,12.902007379063415,77.72959550536174,3.099000793292863,45.16135627081029,33.03243858270121
3,5,49.523181587069786,69.36205327553085,6,47.59751005252723,12.893644794879778,77.71306191304815,0.996137609148944,47.383834393544916,48.680636454370756
